ts,open,high,low,close,volume,n_trades,vwap
2024-06-03 13:31:16+00:00,193.34,193.34,193.2,193.2,1952,27,193.26236168032787
2024-06-03 13:31:17+00:00,193.22,193.27,193.19,193.25,2118,22,193.23415486307837
2024-06-03 13:31:18+00:00,193.25,193.33,193.23,193.32,2267,36,193.28681517423905
2024-06-03 13:31:19+00:00,193.34,193.35,193.34,193.35,391,11,193.34826086956522
2024-06-03 13:31:20+00:00,193.35,193.35,193.31,193.31,630,15,193.3130476190476
2024-06-03 13:31:21+00:00,193.32,193.32,193.305,193.32,219,7,193.3131506849315
2024-06-03 13:31:22+00:00,193.28,193.28,193.24,193.26,808,16,193.2670915841584
2024-06-03 13:31:23+00:00,193.24,193.25,193.22,193.25,1634,23,193.23889840881273
2024-06-03 13:31:24+00:00,193.25,193.28,193.24,193.28,669,14,193.26052316890883
2024-06-03 13:31:25+00:00,193.28,193.28,193.27,193.28,423,11,193.27976359338064
2024-06-03 13:31:26+00:00,193.28,193.31,193.25,193.31,1201,26,193.27482930890923
2024-06-03 13:31:27+00:00,193.31,193.31,193.28,193.3,152,6,193.29013157894735
2024-06-03 13:31:28+00:00,193.28,193.28,193.28,193.28,113,3,193.28
2024-06-03 13:31:29+00:00,193.28,193.28,193.25,193.25,22,2,193.26636363636365
2024-06-03 13:31:30+00:00,193.27,193.27,193.18,193.21,2694,40,193.22012991833702
2024-06-03 13:31:31+00:00,193.23,193.23,193.18,193.22,2058,33,193.19771622934888
2024-06-03 13:31:32+00:00,193.22,193.23,193.19,193.23,1765,30,193.21726345609065
2024-06-03 13:31:33+00:00,193.23,193.23,193.14,193.15,6190,73,193.16204038772213
2024-06-03 13:31:34+00:00,193.15,193.16,193.02,193.02,4870,75,193.1036221765914
2024-06-03 13:31:35+00:00,193.01,193.03,193.01,193.03,848,15,193.01554245283018
2024-06-03 13:31:36+00:00,193.015,193.04,193.015,193.04,2657,33,193.03566240120435
2024-06-03 13:31:37+00:00,193.04,193.04,193.01,193.01,572,13,193.03475524475525
2024-06-03 13:31:38+00:00,193.01,193.04,193.01,193.04,396,13,193.01189393939393
2024-06-03 13:31:39+00:00,193.04,193.04,193.0,193.04,313,14,193.0193290734824
2024-06-03 13:31:40+00:00,193.04,193.04,192.94,192.95,3334,50,192.99931013797243
2024-06-03 13:31:41+00:00,192.92,192.92,192.82,192.85,1300,41,192.8815846153846
2024-06-03 13:31:42+00:00,192.84,192.87,192.84,192.85,4452,41,192.85659254267742
2024-06-03 13:31:43+00:00,192.84,192.85,192.8,192.82,1878,40,192.81629392971246
2024-06-03 13:31:44+00:00,192.82,192.82,192.74,192.76,2775,66,192.7823873873874
2024-06-03 13:31:45+00:00,192.73,192.73,192.64,192.69,7068,67,192.68633701188455
2024-06-03 13:31:46+00:00,192.67,192.68,192.62,192.62,6176,85,192.64804242227981
2024-06-03 13:31:47+00:00,192.65,192.66,192.59,192.61,8566,61,192.62635535839362
2024-06-03 13:31:48+00:00,192.595,192.62,192.59,192.595,4452,45,192.60302897574124
2024-06-03 13:31:49+00:00,192.59,192.67,192.58,192.63,3201,45,192.6157919400187
2024-06-03 13:31:50+00:00,192.645,192.645,192.645,192.645,100,1,192.645
2024-06-03 13:31:51+00:00,192.62,192.63,192.61,192.625,1207,16,192.62201325600665
2024-06-03 13:31:52+00:00,192.64,192.7,192.63,192.68,3847,29,192.68141408890045
2024-06-03 13:31:53+00:00,192.685,192.71,192.68,192.68,1136,20,192.69249559859153
2024-06-03 13:31:54+00:00,192.71,192.71,192.695,192.695,150,2,192.7
2024-06-03 13:31:55+00:00,192.695,192.76,192.695,192.76,5991,62,192.72731347020533
2024-06-03 13:31:56+00:00,,,,,0,0,
2024-06-03 13:31:57+00:00,192.76,192.76,192.71,192.71,1663,31,192.72919422730007
2024-06-03 13:31:58+00:00,192.73,192.79,192.725,192.79,917,13,192.74520174482006
2024-06-03 13:31:59+00:00,192.795,192.82,192.77,192.79,1050,16,192.8046857142857
2024-06-03 13:32:00+00:00,192.8,192.8,192.77,192.8,184,9,192.79456521739132
2024-06-03 13:32:01+00:00,192.785,192.81,192.785,192.8,411,14,192.7969099756691
2024-06-03 13:32:02+00:00,192.8,192.81,192.77,192.78,1462,24,192.7816757865937
2024-06-03 13:32:03+00:00,192.75,192.78,192.72,192.73,3367,34,192.7414671814672
2024-06-03 13:32:04+00:00,192.735,192.75,192.72,192.72,3081,20,192.73630963972735
2024-06-03 13:32:05+00:00,192.72,192.74,192.71,192.74,1656,26,192.73256642512078
2024-06-03 13:32:06+00:00,192.72,192.74,192.72,192.72,1041,16,192.72336215177717
2024-06-03 13:32:07+00:00,192.74,192.78,192.56,192.58,8042,122,192.68231037055455
2024-06-03 13:32:08+00:00,192.6,192.6,192.575,192.59,1304,13,192.58888036809816
2024-06-03 13:32:09+00:00,192.6,192.61,192.56,192.56,3555,36,192.59766244725736
2024-06-03 13:32:10+00:00,192.585,192.73,192.585,192.73,2183,29,192.6583234081539
2024-06-03 13:32:11+00:00,192.7,192.72,192.7,192.72,296,5,192.7012837837838
2024-06-03 13:32:12+00:00,192.71,192.72,192.7,192.72,413,6,192.70455205811137
2024-06-03 13:32:13+00:00,192.68,192.68,192.61,192.68,2889,37,192.63886812045692
2024-06-03 13:32:14+00:00,192.68,192.68,192.63,192.64,73,7,192.64013698630137
2024-06-03 13:32:15+00:00,192.64,192.66,192.61,192.66,615,20,192.63920325203253
2024-06-03 13:32:16+00:00,192.67,192.69,192.65,192.69,941,20,192.6750265674814
2024-06-03 13:32:17+00:00,192.68,192.76,192.67,192.7,6042,54,192.72787156570672
2024-06-03 13:32:18+00:00,192.7,192.71,192.68,192.68,242,5,192.69028925619833
2024-06-03 13:32:19+00:00,192.68,192.68,192.63,192.63,867,16,192.65018454440602
2024-06-03 13:32:20+00:00,192.64,192.68,192.64,192.66,1253,26,192.66229050279327
2024-06-03 13:32:21+00:00,192.67,192.7,192.67,192.7,127,9,192.68165354330705
2024-06-03 13:32:22+00:00,192.69,192.69,192.69,192.69,126,4,192.69
2024-06-03 13:32:23+00:00,192.71,192.71,192.7,192.7,142,3,192.70563380281692
2024-06-03 13:32:24+00:00,192.68,192.68,192.6,192.62,2114,36,192.64900662251657
2024-06-03 13:32:25+00:00,192.61,192.62,192.56,192.6,2112,40,192.59447916666667
2024-06-03 13:32:26+00:00,192.6,192.6,192.57,192.575,384,12,192.5881770833333
2024-06-03 13:32:27+00:00,192.58,192.58,192.51,192.56,4009,60,192.5539236717386
2024-06-03 13:32:28+00:00,192.54,192.6,192.54,192.59,1464,18,192.588825136612
2024-06-03 13:32:29+00:00,192.58,192.63,192.58,192.63,1695,20,192.60503834808262
2024-06-03 13:32:30+00:00,192.63,192.63,192.6,192.61,104,3,192.6192307692308
2024-06-03 13:32:31+00:00,192.62,192.67,192.61,192.67,1465,22,192.6354061433447
2024-06-03 13:32:32+00:00,192.67,192.68,192.65,192.68,167,6,192.65964071856288
2024-06-03 13:32:33+00:00,192.68,192.68,192.6,192.6,2197,37,192.61882567137005
2024-06-03 13:32:34+00:00,192.58,192.62,192.58,192.62,1315,18,192.59679087452471
2024-06-03 13:32:35+00:00,192.65,192.65,192.64,192.64,126,3,192.64801587301588
2024-06-03 13:32:36+00:00,192.63,192.66,192.62,192.66,225,9,192.62715555555556
2024-06-03 13:32:37+00:00,192.64,192.64,192.6,192.62,2468,36,192.63127633711505
2024-06-03 13:32:38+00:00,192.61,192.69,192.59,192.69,3002,64,192.64010992671552
2024-06-03 13:32:39+00:00,192.68,192.68,192.65,192.67,1762,43,192.6610272417707
2024-06-03 13:32:40+00:00,192.67,192.67,192.64,192.64,667,24,192.64533733133433
2024-06-03 13:32:41+00:00,192.63,192.69,192.63,192.69,1477,26,192.65990521327015
2024-06-03 13:32:42+00:00,192.69,192.71,192.67,192.69,1534,29,192.68586701434154
2024-06-03 13:32:43+00:00,192.69,192.71,192.69,192.71,864,14,192.69998842592594
2024-06-03 13:32:44+00:00,192.7,192.71,192.68,192.71,546,14,192.70538461538465
2024-06-03 13:32:45+00:00,192.71,192.73,192.695,192.73,2009,31,192.71476854156296
2024-06-03 13:32:46+00:00,192.73,192.9,192.73,192.87,5634,59,192.77841675541353
2024-06-03 13:32:47+00:00,192.88,192.88,192.8,192.8,1172,17,192.85627133105802
2024-06-03 13:32:48+00:00,192.83,192.83,192.83,192.83,186,4,192.82999999999998
2024-06-03 13:32:49+00:00,192.81,192.82,192.76,192.82,2090,31,192.79829665071767
2024-06-03 13:32:50+00:00,192.81,192.81,192.76,192.78,949,18,192.78712328767122
2024-06-03 13:32:51+00:00,192.78,192.79,192.765,192.79,162,7,192.77358024691358
2024-06-03 13:32:52+00:00,192.76,192.78,192.76,192.78,873,9,192.76717067583047
2024-06-03 13:32:53+00:00,192.78,192.79,192.765,192.79,236,9,192.7738983050847
2024-06-03 13:32:54+00:00,192.765,192.78,192.765,192.78,244,6,192.7738524590164
2024-06-03 13:32:55+00:00,192.78,192.79,192.765,192.78,1107,17,192.78142728093948
2024-06-03 13:32:56+00:00,192.79,192.8,192.78,192.8,899,16,192.79177975528364
2024-06-03 13:32:57+00:00,192.8,192.8,192.78,192.8,635,15,192.7948188976378
2024-06-03 13:32:58+00:00,192.8,192.8,192.78,192.8,138,10,192.79369565217394
2024-06-03 13:32:59+00:00,192.8,192.8,192.74,192.76,2626,52,192.7615765422696
2024-06-03 13:33:00+00:00,192.79,192.79,192.775,192.79,116,3,192.77706896551723
2024-06-03 13:33:01+00:00,192.8,192.81,192.76,192.8,1400,28,192.78597857142856
2024-06-03 13:33:02+00:00,192.78,192.81,192.78,192.81,795,24,192.79230188679247
2024-06-03 13:33:03+00:00,192.81,192.81,192.8,192.81,1178,16,192.8027122241087
2024-06-03 13:33:04+00:00,192.8,192.82,192.79,192.81,1069,23,192.809438727783
2024-06-03 13:33:05+00:00,192.81,192.81,192.79,192.81,91,7,192.80494505494505
2024-06-03 13:33:06+00:00,192.81,192.81,192.79,192.81,129,9,192.80271317829457
2024-06-03 13:33:07+00:00,192.81,192.81,192.79,192.81,412,13,192.79470873786408
2024-06-03 13:33:08+00:00,192.79,192.8,192.68,192.69,11327,110,192.71176701686238
2024-06-03 13:33:09+00:00,192.69,192.69,192.67,192.68,1504,22,192.68333776595745
2024-06-03 13:33:10+00:00,192.69,192.69,192.69,192.69,92,9,192.69
2024-06-03 13:33:11+00:00,192.69,192.69,192.67,192.67,1290,18,192.67756589147285
2024-06-03 13:33:12+00:00,192.67,192.69,192.66,192.69,639,13,192.66748043818467
2024-06-03 13:33:13+00:00,192.69,192.78,192.69,192.78,4059,38,192.70581916728258
2024-06-03 13:33:14+00:00,,,,,0,0,
2024-06-03 13:33:15+00:00,192.78,192.79,192.78,192.79,98,4,192.78183673469385
2024-06-03 13:33:16+00:00,192.78,192.8,192.76,192.8,541,15,192.78939001848428
2024-06-03 13:33:17+00:00,192.81,192.81,192.74,192.74,709,21,192.7751622002821
2024-06-03 13:33:18+00:00,192.76,192.77,192.76,192.76,52,6,192.7603846153846
2024-06-03 13:33:19+00:00,192.77,192.77,192.75,192.75,26,4,192.76461538461538
2024-06-03 13:33:20+00:00,192.75,192.76,192.73,192.76,1733,27,192.73488747836123
2024-06-03 13:33:21+00:00,,,,,0,0,
2024-06-03 13:33:22+00:00,192.72,192.73,192.72,192.73,559,10,192.72178890876563
2024-06-03 13:33:23+00:00,192.72,192.74,192.72,192.73,301,10,192.72292358803986
2024-06-03 13:33:24+00:00,192.74,192.77,192.73,192.77,937,13,192.75932764140873
2024-06-03 13:33:25+00:00,192.755,192.77,192.755,192.77,953,10,192.76830010493177
2024-06-03 13:33:26+00:00,192.765,192.8,192.765,192.8,4301,29,192.7772541269472
2024-06-03 13:33:27+00:00,192.8,192.91,192.8,192.91,4992,44,192.8307281650641
2024-06-03 13:33:28+00:00,192.91,192.925,192.89,192.905,2000,33,192.89858250000003
2024-06-03 13:33:29+00:00,192.89,192.92,192.88,192.88,351,17,192.89421652421652
2024-06-03 13:33:30+00:00,192.88,192.91,192.87,192.91,1279,31,192.88573885848317
2024-06-03 13:33:31+00:00,192.91,192.98,192.88,192.91,4152,64,192.94148603082851
2024-06-03 13:33:32+00:00,192.91,192.92,192.895,192.92,1906,29,192.90842077649532
2024-06-03 13:33:33+00:00,192.94,192.97,192.94,192.97,172,4,192.94965116279067
2024-06-03 13:33:34+00:00,192.97,192.98,192.92,192.96,946,18,192.9512684989429
2024-06-03 13:33:35+00:00,192.97,192.98,192.94,192.96,551,20,192.96061705989112
2024-06-03 13:33:36+00:00,192.96,192.96,192.82,192.84,3817,54,192.87673041655748
2024-06-03 13:33:37+00:00,192.81,192.83,192.81,192.83,1169,25,192.82160821214714
2024-06-03 13:33:38+00:00,192.84,192.87,192.79,192.79,1011,22,192.82421364985163
2024-06-03 13:33:39+00:00,192.79,192.83,192.79,192.82,604,15,192.81968543046358
2024-06-03 13:33:40+00:00,192.83,192.85,192.82,192.84,626,15,192.83049520766775
2024-06-03 13:33:41+00:00,192.84,192.84,192.8,192.84,524,16,192.8343320610687
2024-06-03 13:33:42+00:00,192.84,192.84,192.83,192.83,26,5,192.83576923076922
2024-06-03 13:33:43+00:00,192.815,192.84,192.81,192.83,1861,24,192.8327780763031
2024-06-03 13:33:44+00:00,192.84,192.84,192.825,192.83,306,7,192.8272549019608
2024-06-03 13:33:45+00:00,192.82,192.85,192.815,192.85,878,14,192.82309794988606
2024-06-03 13:33:46+00:00,192.85,192.88,192.85,192.88,1245,31,192.86135742971888
2024-06-03 13:33:47+00:00,192.87,192.87,192.87,192.87,58,2,192.87
2024-06-03 13:33:48+00:00,192.85,192.85,192.85,192.85,51,2,192.85
2024-06-03 13:33:49+00:00,192.86,192.86,192.84,192.85,656,11,192.84271341463415
2024-06-03 13:33:50+00:00,192.85,192.86,192.83,192.85,133,11,192.84924812030076
2024-06-03 13:33:51+00:00,192.86,192.86,192.81,192.81,64,6,192.82609374999998
2024-06-03 13:33:52+00:00,192.81,192.86,192.8,192.83,2695,44,192.82062894248608
2024-06-03 13:33:53+00:00,192.86,192.86,192.82,192.82,511,10,192.85350293542078
2024-06-03 13:33:54+00:00,192.825,192.84,192.73,192.75,4096,50,192.77296386718749
2024-06-03 13:33:55+00:00,192.75,192.76,192.75,192.76,222,11,192.75617117117116
2024-06-03 13:33:56+00:00,192.76,192.83,192.75,192.76,2312,45,192.77453719723187
2024-06-03 13:33:57+00:00,192.79,192.8,192.76,192.77,516,13,192.77391472868217
2024-06-03 13:33:58+00:00,192.77,192.78,192.75,192.78,451,16,192.75618625277164
2024-06-03 13:33:59+00:00,192.78,192.8,192.77,192.8,1870,16,192.7954331550802
2024-06-03 13:34:00+00:00,192.82,192.85,192.82,192.83,753,15,192.83098273572378
2024-06-03 13:34:01+00:00,192.83,192.84,192.8,192.8,611,15,192.8194271685761
2024-06-03 13:34:02+00:00,192.8,192.8,192.8,192.8,51,3,192.8
2024-06-03 13:34:03+00:00,192.8,192.8,192.8,192.8,115,3,192.8
2024-06-03 13:34:04+00:00,192.82,192.82,192.82,192.82,50,1,192.82
2024-06-03 13:34:05+00:00,192.82,192.82,192.81,192.81,116,2,192.81862068965518
2024-06-03 13:34:06+00:00,192.83,192.86,192.82,192.86,1776,22,192.8359009009009
2024-06-03 13:34:07+00:00,192.87,192.89,192.84,192.84,1385,13,192.88023104693144
2024-06-03 13:34:08+00:00,192.83,192.83,192.8,192.8,631,12,192.8121236133122
2024-06-03 13:34:09+00:00,192.79,192.79,192.78,192.78,589,12,192.78001697792868
2024-06-03 13:34:10+00:00,192.76,192.84,192.76,192.83,2850,35,192.79552280701753
2024-06-03 13:34:11+00:00,192.83,192.83,192.83,192.83,143,3,192.83
2024-06-03 13:34:12+00:00,192.83,192.845,192.83,192.845,1077,8,192.8395357474466
2024-06-03 13:34:13+00:00,192.85,192.94,192.85,192.94,2881,37,192.87610204790005
2024-06-03 13:34:14+00:00,192.94,192.94,192.92,192.93,351,5,192.92572649572648
2024-06-03 13:34:15+00:00,192.92,192.93,192.87,192.87,1052,19,192.89321292775662
2024-06-03 13:34:16+00:00,192.88,192.9,192.88,192.9,128,3,192.88046875
2024-06-03 13:34:17+00:00,192.9,192.91,192.89,192.91,550,13,192.8978
2024-06-03 13:34:18+00:00,192.91,192.93,192.91,192.93,3008,45,192.91984707446812
2024-06-03 13:34:19+00:00,192.95,192.99,192.95,192.98,373,15,192.97643431635387
2024-06-03 13:34:20+00:00,192.985,193.06,192.985,193.06,5856,47,193.00731386612023
2024-06-03 13:34:21+00:00,193.05,193.08,193.05,193.06,1875,22,193.06833066666664
2024-06-03 13:34:22+00:00,193.05,193.06,193.04,193.05,4006,50,193.04758861707438
2024-06-03 13:34:23+00:00,193.05,193.06,193.05,193.06,620,8,193.0583870967742
2024-06-03 13:34:24+00:00,193.06,193.07,193.06,193.07,449,7,193.06997772828507
2024-06-03 13:34:25+00:00,193.07,193.12,193.07,193.12,3649,67,193.08499040833104
2024-06-03 13:34:26+00:00,193.13,193.14,193.08,193.12,610,12,193.11014754098358
2024-06-03 13:34:27+00:00,193.13,193.13,193.1,193.12,503,9,193.113916500994
2024-06-03 13:34:28+00:00,193.115,193.12,193.115,193.12,306,5,193.1150980392157
2024-06-03 13:34:29+00:00,193.115,193.115,193.115,193.115,200,2,193.115
2024-06-03 13:34:30+00:00,193.1,193.12,193.09,193.12,1692,29,193.10263593380617
2024-06-03 13:34:31+00:00,193.1,193.1,193.07,193.07,356,9,193.07480337078653
2024-06-03 13:34:32+00:00,193.07,193.09,193.07,193.09,3030,24,193.08202970297026
2024-06-03 13:34:33+00:00,193.07,193.22,193.07,193.22,3338,60,193.18458058717795
2024-06-03 13:34:34+00:00,193.22,193.23,193.15,193.15,5473,74,193.18378951215053
2024-06-03 13:34:35+00:00,193.14,193.14,193.135,193.135,355,3,193.1350704225352
2024-06-03 13:34:36+00:00,193.135,193.135,193.135,193.135,100,1,193.135
2024-06-03 13:34:37+00:00,193.135,193.135,193.135,193.135,100,1,193.135
2024-06-03 13:34:38+00:00,193.13,193.13,193.02,193.08,5099,54,193.06439890174545
2024-06-03 13:34:39+00:00,193.08,193.09,193.08,193.09,708,6,193.08706214689266
2024-06-03 13:34:40+00:00,193.1,193.13,193.1,193.13,753,9,193.11814077025235
2024-06-03 13:34:41+00:00,193.14,193.16,193.13,193.16,2180,27,193.14958256880732
2024-06-03 13:34:42+00:00,193.15,193.16,193.15,193.16,670,2,193.1510447761194
2024-06-03 13:34:43+00:00,193.15,193.16,193.15,193.16,1151,8,193.15304952215465
2024-06-03 13:34:44+00:00,193.15,193.15,193.15,193.15,50,2,193.15
2024-06-03 13:34:45+00:00,193.16,193.16,193.14,193.14,1866,21,193.14434619506966
2024-06-03 13:34:46+00:00,193.14,193.14,193.13,193.14,512,6,193.130234375
2024-06-03 13:34:47+00:00,,,,,0,0,
2024-06-03 13:34:48+00:00,,,,,0,0,
2024-06-03 13:34:49+00:00,,,,,0,0,
2024-06-03 13:34:50+00:00,193.13,193.17,193.13,193.17,5463,68,193.149743730551
2024-06-03 13:34:51+00:00,193.17,193.17,193.15,193.15,101,2,193.15019801980196
2024-06-03 13:34:52+00:00,193.15,193.15,193.15,193.15,47,1,193.15000000000003
2024-06-03 13:34:53+00:00,193.155,193.17,193.08,193.12,14227,110,193.13875307513877
2024-06-03 13:34:54+00:00,193.14,193.16,193.14,193.16,250,3,193.144
2024-06-03 13:34:55+00:00,,,,,0,0,
2024-06-03 13:34:56+00:00,193.13,193.13,193.13,193.13,9,2,193.13
2024-06-03 13:34:57+00:00,193.13,193.15,193.125,193.15,535,14,193.13742056074767
2024-06-03 13:34:58+00:00,193.145,193.145,193.14,193.14,651,8,193.14076804915516
2024-06-03 13:34:59+00:00,193.14,193.14,193.14,193.14,5,1,193.14
2024-06-03 13:35:00+00:00,193.14,193.14,193.14,193.14,140,3,193.14
2024-06-03 13:35:01+00:00,193.13,193.13,193.06,193.06,3805,58,193.0893140604468
2024-06-03 13:35:02+00:00,193.055,193.07,193.02,193.02,2373,27,193.04825958702068
2024-06-03 13:35:03+00:00,193.02,193.02,193.02,193.02,1,1,193.02
2024-06-03 13:35:04+00:00,193.04,193.04,193.01,193.02,3069,58,193.02049201694368
2024-06-03 13:35:05+00:00,193.01,193.01,192.98,193.0,3854,56,193.0002672548002
2024-06-03 13:35:06+00:00,192.98,193.0,192.98,193.0,1206,17,192.99919568822554
2024-06-03 13:35:07+00:00,192.99,192.99,192.99,192.99,1,1,192.99
2024-06-03 13:35:08+00:00,192.99,192.99,192.985,192.985,102,2,192.98509803921567
2024-06-03 13:35:09+00:00,192.99,193.01,192.97,193.01,4452,55,192.99306379155433
2024-06-03 13:35:10+00:00,193.01,193.02,193.01,193.02,3396,35,193.01766489988222
2024-06-03 13:35:11+00:00,193.03,193.05,193.02,193.02,543,12,193.023167587477
2024-06-03 13:35:12+00:00,193.02,193.03,193.02,193.02,113,6,193.02026548672566
2024-06-03 13:35:13+00:00,193.03,193.03,193.02,193.03,209,6,193.02344497607652
2024-06-03 13:35:14+00:00,193.02,193.02,192.92,192.92,4971,77,192.96761215047272
2024-06-03 13:35:15+00:00,192.92,192.93,192.92,192.93,1152,16,192.92052083333334
2024-06-03 13:35:16+00:00,192.94,192.94,192.93,192.94,300,5,192.93666666666667
2024-06-03 13:35:17+00:00,192.93,192.93,192.9,192.91,1992,35,192.90934738955823
2024-06-03 13:35:18+00:00,192.9,192.92,192.9,192.9,374,12,192.90620320855615
2024-06-03 13:35:19+00:00,192.89,192.89,192.865,192.865,785,10,192.88271337579616
2024-06-03 13:35:20+00:00,192.88,192.92,192.88,192.89,1065,24,192.9054178403756
2024-06-03 13:35:21+00:00,192.88,192.89,192.88,192.89,200,2,192.88074999999998
2024-06-03 13:35:22+00:00,192.88,192.88,192.83,192.85,3042,34,192.85467455621304
2024-06-03 13:35:23+00:00,192.87,192.88,192.87,192.88,310,6,192.87677419354839
2024-06-03 13:35:24+00:00,192.89,192.95,192.88,192.94,2764,39,192.92829232995655
2024-06-03 13:35:25+00:00,192.94,192.95,192.93,192.93,196,7,192.93811224489798
2024-06-03 13:35:26+00:00,192.92,192.92,192.86,192.86,636,17,192.88624213836476
2024-06-03 13:35:27+00:00,,,,,0,0,
2024-06-03 13:35:28+00:00,192.88,192.89,192.875,192.89,579,11,192.8866493955095
2024-06-03 13:35:29+00:00,192.9,192.93,192.9,192.93,15,5,192.90733333333336
2024-06-03 13:35:30+00:00,192.91,192.92,192.89,192.9,1043,25,192.90071907957812
2024-06-03 13:35:31+00:00,192.89,192.89,192.88,192.88,251,6,192.88199203187253
2024-06-03 13:35:32+00:00,192.88,192.88,192.87,192.88,533,10,192.873808630394
2024-06-03 13:35:33+00:00,192.88,192.88,192.87,192.87,116,2,192.87137931034485
2024-06-03 13:35:34+00:00,192.88,192.91,192.88,192.9,1799,26,192.88964980544745
2024-06-03 13:35:35+00:00,192.89,192.9,192.89,192.9,54,5,192.89944444444444
2024-06-03 13:35:36+00:00,192.89,192.895,192.86,192.86,363,8,192.87716253443526
2024-06-03 13:35:37+00:00,,,,,0,0,
2024-06-03 13:35:38+00:00,192.86,192.86,192.86,192.86,101,4,192.86000000000004
2024-06-03 13:35:39+00:00,192.85,192.85,192.73,192.73,27855,75,192.79781403697726
2024-06-03 13:35:40+00:00,192.72,192.73,192.72,192.73,2203,24,192.7299909214707
2024-06-03 13:35:41+00:00,192.73,192.73,192.63,192.7,4585,65,192.66920174482004
2024-06-03 13:35:42+00:00,192.67,192.7,192.67,192.68,1828,16,192.68433807439823
2024-06-03 13:35:43+00:00,192.69,192.7,192.66,192.66,1722,21,192.6799825783972
2024-06-03 13:35:44+00:00,192.68,192.71,192.68,192.71,13524,35,192.68287784679092
2024-06-03 13:35:45+00:00,,,,,0,0,
2024-06-03 13:35:46+00:00,192.72,192.76,192.7,192.75,8685,135,192.7406839378238
2024-06-03 13:35:47+00:00,192.78,192.8,192.76,192.79,842,16,192.7752731591449
2024-06-03 13:35:48+00:00,192.77,192.78,192.75,192.78,1601,38,192.77279200499683
2024-06-03 13:35:49+00:00,192.77,192.78,192.77,192.78,1170,29,192.77517948717949
2024-06-03 13:35:50+00:00,192.79,192.9,192.79,192.9,3122,64,192.85819666880207
2024-06-03 13:35:51+00:00,192.91,192.91,192.87,192.88,1065,21,192.88611267605637
2024-06-03 13:35:52+00:00,192.88,192.88,192.86,192.86,362,11,192.8625414364641
2024-06-03 13:35:53+00:00,192.86,192.88,192.86,192.87,745,17,192.8721476510067
2024-06-03 13:35:54+00:00,192.89,192.9,192.89,192.9,1733,19,192.89288517022501
2024-06-03 13:35:55+00:00,192.9,192.94,192.9,192.94,2713,31,192.90817913748617
2024-06-03 13:35:56+00:00,192.94,192.96,192.94,192.96,2,2,192.95
2024-06-03 13:35:57+00:00,192.97,192.98,192.96,192.98,1437,23,192.9634794711204
2024-06-03 13:35:58+00:00,192.99,192.99,192.99,192.99,221,5,192.99
2024-06-03 13:35:59+00:00,193.0,193.02,193.0,193.0,1277,23,193.00007830853565
2024-06-03 13:36:00+00:00,193.0,193.02,193.0,193.02,1358,34,193.00702503681885
2024-06-03 13:36:01+00:00,193.03,193.04,193.02,193.03,162,11,193.02938271604938
2024-06-03 13:36:02+00:00,193.03,193.09,193.01,193.08,2465,34,193.04263286004058
2024-06-03 13:36:03+00:00,193.08,193.08,193.07,193.07,980,14,193.0761224489796
2024-06-03 13:36:04+00:00,193.09,193.1,193.09,193.09,131,5,193.09007633587785
2024-06-03 13:36:05+00:00,193.09,193.11,193.09,193.09,2630,43,193.0993155893536
2024-06-03 13:36:06+00:00,193.1,193.11,193.1,193.11,289,6,193.10117647058826
2024-06-03 13:36:07+00:00,193.11,193.12,193.11,193.12,200,5,193.11950000000002
2024-06-03 13:36:08+00:00,193.12,193.12,193.12,193.12,85,3,193.12
2024-06-03 13:36:09+00:00,193.11,193.13,193.1,193.12,1722,31,193.1216144018583
2024-06-03 13:36:10+00:00,193.13,193.14,193.12,193.12,1022,20,193.13622309197655
2024-06-03 13:36:11+00:00,193.14,193.14,193.14,193.14,90,4,193.14
2024-06-03 13:36:12+00:00,193.14,193.18,193.14,193.17,1670,21,193.1547125748503
2024-06-03 13:36:13+00:00,193.19,193.22,193.19,193.21,1861,19,193.20530360021493
2024-06-03 13:36:14+00:00,193.23,193.23,193.19,193.22,2088,31,193.2035632183908
2024-06-03 13:36:15+00:00,193.23,193.24,193.2,193.2,2620,29,193.2266641221374
2024-06-03 13:36:16+00:00,193.22,193.22,193.17,193.18,791,16,193.19264222503162
2024-06-03 13:36:17+00:00,193.17,193.17,193.17,193.17,355,7,193.17000000000002
2024-06-03 13:36:18+00:00,193.2,193.2,193.2,193.2,120,3,193.2
2024-06-03 13:36:19+00:00,193.21,193.22,193.2,193.2,708,22,193.2141525423729
2024-06-03 13:36:20+00:00,193.19,193.2,193.19,193.2,375,9,193.19706666666664
2024-06-03 13:36:21+00:00,193.21,193.22,193.21,193.22,1000,14,193.21943000000002
2024-06-03 13:36:22+00:00,193.22,193.24,193.22,193.24,3237,32,193.23383070744515
2024-06-03 13:36:23+00:00,193.23,193.24,193.23,193.24,585,12,193.2391452991453
2024-06-03 13:36:24+00:00,193.24,193.3,193.24,193.3,3998,57,193.26955477738872
2024-06-03 13:36:25+00:00,193.3,193.31,193.28,193.31,1739,28,193.29281196089704
2024-06-03 13:36:26+00:00,193.31,193.31,193.3,193.31,300,9,193.30769999999998
2024-06-03 13:36:27+00:00,193.305,193.34,193.305,193.34,1777,25,193.32036015756898
2024-06-03 13:36:28+00:00,193.36,193.39,193.36,193.39,2754,25,193.38179375453885
2024-06-03 13:36:29+00:00,193.38,193.44,193.38,193.43,10368,136,193.42133584104937
